COUNTY,STATE,POPEST2019,BEDS,HELIPADS,NONPROF,PRIVATE,GOVERNM,LAT,LON
Lexington County,South Carolina,298750,556.0,1,0,1,2,33.898684100000004,-81.275054
McCormick County,South Carolina,9463,0.0,0,0,0,0,33.8795325,-82.2797719
Marion County,South Carolina,30657,124.0,1,0,1,0,34.0572007,-79.3987578
Marlboro County,South Carolina,26118,94.0,0,0,1,0,34.5810346,-79.67420329999999
Newberry County,South Carolina,38440,90.0,1,0,0,1,34.3266879,-81.58300859999999
Oconee County,South Carolina,79546,169.0,0,0,1,0,34.7622221,-83.1099645
Orangeburg County,South Carolina,86175,301.0,1,1,0,1,33.405494399999995,-80.778429
Pickens County,South Carolina,126884,164.0,1,2,0,0,34.8882592,-82.7193824
Richland County,South Carolina,415759,2585.0,6,6,2,8,34.0190006,-80.9176832
Saluda County,South Carolina,20473,0.0,0,0,0,0,34.009279,-81.74198231575846
Spartanburg County,South Carolina,319785,943.0,3,0,2,4,34.937028999999995,-81.9955954
Sumter County,South Carolina,106721,283.0,1,1,0,0,33.8998826,-80.3237032
Union County,South Carolina,27316,143.0,0,0,0,1,34.6941696,-81.642794
Williamsburg County,South Carolina,30368,25.0,1,1,0,0,33.6442699,-79.7442135
York County,South Carolina,280979,334.0,1,0,2,0,34.9603293,-81.16554079999997
Aurora County,South Dakota,2751,0.0,0,0,0,0,43.6963371,-98.5722461
Beadle County,South Dakota,18453,25.0,0,1,0,0,44.4157764,-98.2751583
Bennett County,South Dakota,3365,14.0,0,0,0,1,43.1854085,-101.655263
Bon Homme County,South Dakota,6901,50.0,2,2,0,0,43.0067408,-97.8721324
Brookings County,South Dakota,35077,49.0,1,0,0,1,44.3763598,-96.7925213
Brown County,South Dakota,38839,172.0,2,2,1,0,45.5832968,-98.3674786
Brule County,South Dakota,5297,25.0,1,1,0,0,43.684830100000006,-99.0538876
Buffalo County,South Dakota,1962,0.0,0,0,0,0,44.0646363,-99.1707339
Butte County,South Dakota,10429,0.0,0,0,0,0,44.9121731,-103.5267067
Campbell County,South Dakota,1376,0.0,0,0,0,0,45.7560544,-100.0441548
Charles Mix County,South Dakota,9292,37.0,2,2,0,0,43.22578710000001,-98.6162758
Clark County,South Dakota,3736,0.0,0,0,0,0,44.8684319,-97.7431382
Clay County,South Dakota,14070,25.0,1,1,0,0,42.9190617,-96.9712933
Codington County,South Dakota,28009,81.0,0,1,0,0,44.9695646,-97.1976513
Corson County,South Dakota,4086,12.0,0,0,0,1,45.7135207,-101.1797766
Custer County,South Dakota,8972,11.0,1,1,0,0,43.6726477,-103.5101597
Davison County,South Dakota,19775,67.0,1,1,0,0,43.6660467,-98.1383168
Day County,South Dakota,5424,25.0,1,1,0,0,45.3658879,-97.6152661
Deuel County,South Dakota,4351,10.0,0,1,0,0,44.7554353,-96.671551
Dewey County,South Dakota,5892,11.0,0,0,0,1,45.17889829999999,-100.8592127
Douglas County,South Dakota,2921,11.0,1,1,0,0,43.3969325,-98.3406673
Edmunds County,South Dakota,3829,12.0,0,0,0,1,45.4163408,-99.2220208
Fall River County,South Dakota,6713,50.0,2,2,0,1,43.2264954,-103.5791473
Faulk County,South Dakota,2299,12.0,1,1,0,0,45.0743643,-99.1739778
Grant County,South Dakota,7052,25.0,0,1,0,0,45.1690114,-96.7057561
Gregory County,South Dakota,4185,41.0,1,2,0,0,43.17137879999999,-99.1674843
Haakon County,South Dakota,1899,18.0,0,1,0,0,44.28877410000001,-101.5756888
Hamlin County,South Dakota,6164,0.0,0,0,0,0,44.6754502,-97.2005816
Hand County,South Dakota,3191,11.0,0,1,0,0,44.5405047,-99.0053027
Hanson County,South Dakota,3453,0.0,0,0,0,0,43.6615541,-97.7945361
Harding County,South Dakota,1298,0.0,0,0,0,0,45.5509163,-103.4791412
Hughes County,South Dakota,17526,50.0,0,1,0,0,44.4047339,-99.946102
Hutchinson County,South Dakota,7291,50.0,0,2,0,0,43.3271413,-97.7396791
Hyde County,South Dakota,1301,0.0,0,0,0,0,44.51034050000001,-99.4936719
Jackson County,South Dakota,3344,0.0,0,0,0,0,43.668546,-101.6595883
Jerauld County,South Dakota,2013,16.0,1,1,0,0,44.0797601,-98.6182042
Jones County,South Dakota,903,0.0,0,0,0,0,43.9667174,-100.6853793
Kingsbury County,South Dakota,4939,6.0,0,1,0,0,44.3631469,-97.4882433
Lake County,South Dakota,12797,47.0,1,2,0,0,44.0188394,-97.1267291
Lawrence County,South Dakota,25844,66.0,1,2,0,1,44.3501591,-103.8248538
Lincoln County,South Dakota,61128,118.0,2,4,1,0,43.2724187,-96.7387762
Lyman County,South Dakota,3781,0.0,0,0,0,0,43.9176386,-99.8581638
McCook County,South Dakota,5586,0.0,0,0,0,0,43.6719795,-97.37153
McPherson County,South Dakota,2379,6.0,0,1,0,0,45.7350535,-99.2473056
Marshall County,South Dakota,4935,20.0,1,1,0,0,45.7619018,-97.6300108
Meade County,South Dakota,28332,25.0,1,1,0,1,44.5263375,-102.6463435
Mellette County,South Dakota,2061,0.0,0,0,0,0,43.561525,-100.7249944
Miner County,South Dakota,2216,0.0,0,0,0,0,44.0129518,-97.6043451
Minnehaha County,South Dakota,193134,1174.0,6,4,3,1,43.6680284,-96.7837626
Moody County,South Dakota,6576,18.0,1,1,0,0,43.998215,-96.6671385
Oglala Lakota County,South Dakota,14177,0.0,0,0,0,0,43.2977026,-102.5637516
Pennington County,South Dakota,113775,509.0,2,2,3,1,43.99557460000001,-102.7854668
Perkins County,South Dakota,2865,0.0,0,0,0,0,45.52880220000001,-102.5053545
Potter County,South Dakota,2153,36.0,2,2,0,0,45.0764805,-99.9607952
Roberts County,South Dakota,10394,25.0,1,1,0,0,45.6000291,-97.0000238
Sanborn County,South Dakota,2344,0.0,0,0,0,0,44.0089691,-98.0834349
Spink County,South Dakota,6376,25.0,1,0,0,1,44.9438314,-98.3730958
Stanley County,South Dakota,3098,0.0,0,0,0,0,44.4189684,-100.802728
Sully County,South Dakota,1391,0.0,0,0,0,0,44.7173891,-100.0690149
Todd County,South Dakota,10177,35.0,1,0,0,1,43.184924,-100.7438395
Tripp County,South Dakota,5441,25.0,1,1,0,0,43.3235158,-99.8941094
Turner County,South Dakota,8384,12.0,0,1,0,0,43.3256378,-97.136978
Union County,South Dakota,15932,38.0,0,0,1,0,42.8717888,-96.6772947
Walworth County,South Dakota,5435,25.0,1,1,0,0,45.4043853,-100.0072972
Yankton County,South Dakota,22814,242.0,1,1,1,1,43.0115255,-97.3967561
Ziebach County,South Dakota,2756,0.0,0,0,0,0,44.9241074,-101.7110445
Anderson County,Tennessee,76978,301.0,1,1,0,0,36.10632260000001,-84.1849939
Bedford County,Tennessee,49713,237.0,2,0,1,1,35.5099479,-86.4507189
Benton County,Tennessee,16160,25.0,1,0,0,1,36.0345286,-88.101285
Bledsoe County,Tennessee,15064,25.0,1,0,0,1,35.5943104,-85.2104415
Blount County,Tennessee,133088,471.0,1,1,0,1,35.6719722,-83.93144649999998
Bradley County,Tennessee,108110,348.0,2,0,2,0,35.1694469,-84.855938
Campbell County,Tennessee,39842,120.0,2,1,1,0,36.3865389,-84.13516170000003
Cannon County,Tennessee,14678,60.0,1,1,0,0,35.80441589999999,-86.05120749999998
Carroll County,Tennessee,27767,115.0,2,1,1,0,35.96318510000001,-88.44879870000003
Carter County,Tennessee,56391,121.0,0,1,0,0,36.2840805,-82.1194772
Cheatham County,Tennessee,40667,12.0,0,0,1,0,36.2444954,-87.09678570000001
Chester County,Tennessee,17297,0.0,0,0,0,0,35.4265564,-88.6009817
Claiborne County,Tennessee,31959,85.0,0,0,0,1,36.46731610000001,-83.6786377
Clay County,Tennessee,7615,34.0,1,0,1,0,36.5125924,-85.53230620000002
Cocke County,Tennessee,36004,74.0,0,0,1,0,35.9467093,-83.103978
Coffee County,Tennessee,56520,220.0,3,0,3,0,35.4906115,-86.069633
Crockett County,Tennessee,14230,0.0,0,0,0,0,35.8010059,-89.13000629999998
Cumberland County,Tennessee,60520,189.0,0,1,0,0,35.953805,-84.9748195
Davidson County,Tennessee,694144,4489.0,11,4,9,2,36.189724,-86.7857862
Decatur County,Tennessee,11663,40.0,1,0,0,1,35.6067875,-88.10839820000002
DeKalb County,Tennessee,20490,71.0,1,1,0,0,35.9804643,-85.83965
Dickson County,Tennessee,53948,157.0,1,0,1,0,36.1459327,-87.34805920000002
Dyer County,Tennessee,37159,225.0,1,0,1,0,36.0526084,-89.4171552
Fayette County,Tennessee,41133,10.0,1,1,0,0,35.1739357,-89.41754159999998
Fentress County,Tennessee,18523,85.0,1,0,1,0,36.3639975,-84.93034109999998
Franklin County,Tennessee,42208,174.0,2,0,2,0,35.1680139,-86.1084401
Gibson County,Tennessee,49133,132.0,2,0,0,3,35.97456920000001,-88.93272900000002
Giles County,Tennessee,29464,95.0,1,0,1,0,35.2178285,-87.0296239
Grainger County,Tennessee,23320,0.0,0,0,0,0,36.2810821,-83.51070179999998
Greene County,Tennessee,69069,240.0,2,2,0,0,36.1698443,-82.87663559999999
Grundy County,Tennessee,13427,0.0,0,0,0,0,35.36978939999999,-85.7106606
Hamblen County,Tennessee,64934,278.0,2,1,1,0,36.2068067,-83.267995
Hamilton County,Tennessee,367804,1889.0,4,3,7,3,35.1755638,-85.1940792
Hancock County,Tennessee,6620,10.0,1,1,0,0,36.5219631,-83.24592709999997
Hardeman County,Tennessee,25050,51.0,1,0,0,1,35.1743058,-88.9963359
Hardin County,Tennessee,25652,58.0,1,0,0,1,35.1946569,-88.1857563
Hawkins County,Tennessee,56786,50.0,1,1,0,0,36.429878,-82.95688990000002
Haywood County,Tennessee,17304,36.0,1,0,1,0,35.5675653,-89.287824
Henderson County,Tennessee,28117,45.0,1,0,1,0,35.6418311,-88.3949437
Henry County,Tennessee,32345,142.0,1,0,0,1,36.3180775,-88.3108196
Hickman County,Tennessee,25178,25.0,1,1,0,0,35.794948,-87.46461629999997
Houston County,Tennessee,8201,25.0,1,0,1,0,36.2696163,-87.74065709999998
Humphreys County,Tennessee,18582,25.0,1,0,0,1,36.018558,-87.7721645
Jackson County,Tennessee,11786,0.0,0,1,0,0,36.362299,-85.6654772
Jefferson County,Tennessee,54495,54.0,1,0,1,0,36.04094600000001,-83.4596349
Johnson County,Tennessee,17788,0.0,1,1,0,0,36.443004,-81.8434683
Knox County,Tennessee,470313,2155.0,10,5,8,0,35.98599979999999,-83.9375598
Lake County,Tennessee,7016,0.0,0,0,0,0,36.3379566,-89.4685963
Lauderdale County,Tennessee,25633,25.0,1,0,1,0,35.75797929999999,-89.61750550000002
Lawrence County,Tennessee,44142,90.0,1,0,1,0,35.2256914,-87.40163879999999
Lewis County,Tennessee,12268,0.0,0,0,0,0,35.52914970000001,-87.4950257
Lincoln County,Tennessee,34366,59.0,1,0,0,1,35.171102399999995,-86.5783704
Loudon County,Tennessee,54068,50.0,1,1,0,0,35.7490023,-84.320293
McMinn County,Tennessee,53794,262.0,2,1,1,0,35.444223,-84.624875
McNairy County,Tennessee,25694,45.0,1,0,1,0,35.1663375,-88.5766172
Macon County,Tennessee,24602,25.0,0,1,0,0,36.52379060000001,-86.0130908
Madison County,Tennessee,97984,835.0,2,0,2,1,35.60558870000001,-88.85211899999999
Marion County,Tennessee,28907,68.0,1,0,1,0,35.15078070000001,-85.617868
Marshall County,Tennessee,34375,25.0,0,0,0,1,35.4814932,-86.7711675
Maury County,Tennessee,96387,255.0,0,0,0,1,35.62859920000001,-87.0736684
Meigs County,Tennessee,12422,0.0,0,0,0,0,35.51017,-84.8109718
Monroe County,Tennessee,46545,59.0,0,1,0,0,35.4397238,-84.239964
Montgomery County,Tennessee,208993,270.0,1,0,1,0,36.4803824,-87.37862209999999
Moore County,Tennessee,6488,0.0,0,0,0,0,35.28356289999999,-86.34115140000002
Morgan County,Tennessee,21403,0.0,0,0,0,0,36.1372409,-84.629496
Obion County,Tennessee,30069,137.0,1,1,0,0,36.3556031,-89.1748819
Overton County,Tennessee,22241,82.0,1,0,1,0,36.33962920000001,-85.286641
Perry County,Tennessee,8076,53.0,1,1,0,0,35.6337989,-87.8498777
Pickett County,Tennessee,5048,0.0,0,0,0,0,36.5739954,-85.09851259999998
Polk County,Tennessee,16832,25.0,1,1,0,0,35.1269463,-84.53035240000001
Putnam County,Tennessee,80245,247.0,1,0,0,1,36.13798720000001,-85.45537840000001
Rhea County,Tennessee,33167,25.0,1,0,0,1,35.6123863,-84.9347264
Roane County,Tennessee,53382,90.0,2,2,0,0,35.84857,-84.52255219999998
Robertson County,Tennessee,71813,109.0,1,1,0,0,36.4996336,-86.85191640000002
Rutherford County,Tennessee,332285,488.0,3,1,2,1,35.855715999999994,-86.42092190000002
Scott County,Tennessee,22068,25.0,1,0,1,0,36.4380433,-84.50955069999998
Sequatchie County,Tennessee,15026,0.0,0,0,0,0,35.3594724,-85.401448
Sevier County,Tennessee,98250,79.0,1,1,0,0,35.8047065,-83.5291901
Shelby County,Tennessee,937166,5491.0,13,16,6,1,35.1782557,-89.87397750000002
Smith County,Tennessee,20157,35.0,0,0,1,0,36.2549331,-85.9741567918973
Stewart County,Tennessee,13715,0.0,0,0,0,0,36.5092672,-87.8252756
Sullivan County,Tennessee,158348,1175.0,5,3,2,0,36.4966673,-82.28690300000002
Sumner County,Tennessee,191283,441.0,3,1,2,0,36.4496718,-86.4685413
Tipton County,Tennessee,61599,100.0,1,1,0,0,35.499348,-89.7487432
Trousdale County,Tennessee,11284,25.0,0,0,1,0,36.3882376,-86.1332156
Unicoi County,Tennessee,17883,83.0,1,1,0,0,36.1072175,-82.4440506
Union County,Tennessee,19972,0.0,0,0,0,0,36.29796870000001,-83.8451468
Van Buren County,Tennessee,5872,0.0,0,0,0,0,35.6793776,-85.44502890000003
Warren County,Tennessee,41277,125.0,1,1,0,0,35.6889753,-85.7796626
Washington County,Tennessee,129375,902.0,2,5,1,1,36.2636501,-82.4911791
Wayne County,Tennessee,16673,78.0,1,1,0,0,35.2499093,-87.80843730000002
Weakley County,Tennessee,33328,140.0,1,0,2,0,36.2902404,-88.7263475
White County,Tennessee,27345,60.0,1,1,0,0,35.92458970000001,-85.4630947
Williamson County,Tennessee,238412,225.0,1,0,1,1,35.8772991,-86.89787079999998
Wilson County,Tennessee,144657,245.0,1,0,2,0,36.1466658,-86.3119998
Anderson County,Texas,57735,156.0,2,0,2,0,31.781924199999995,-95.6258199
Andrews County,Texas,18705,34.0,1,0,0,1,32.2690953,-102.6042447
Angelina County,Texas,86715,470.0,3,2,2,0,31.2544545,-94.6181177
Aransas County,Texas,23510,0.0,0,0,0,0,28.1987876,-96.947708
Archer County,Texas,8553,0.0,0,0,0,0,33.5816594,-98.7044869
Armstrong County,Texas,1887,0.0,0,0,0,0,34.9295608,-101.3449139
Atascosa County,Texas,51153,67.0,1,0,1,0,28.8554434,-98.5316314
Austin County,Texas,30032,32.0,1,1,0,0,29.8916488,-96.2443467
Bailey County,Texas,7000,25.0,1,0,0,1,34.03491939999999,-102.8149372
Bandera County,Texas,23112,0.0,0,0,0,0,29.7643475,-99.234526
Bastrop County,Texas,88723,8.0,1,1,0,0,30.0900753,-97.3127179
Baylor County,Texas,3509,49.0,1,0,0,1,33.574962,-99.2000611
Bee County,Texas,32565,69.0,1,1,0,0,28.3871179,-97.7191838
Bell County,Texas,362924,1091.0,7,7,1,2,31.0081659,-97.4314413
Bexar County,Texas,2003554,8104.0,18,9,33,5,29.4263987,-98.5104781
Blanco County,Texas,11931,0.0,0,0,0,0,30.2419274,-98.4004594
Borden County,Texas,654,0.0,0,0,0,0,32.6879416,-101.425711
Bosque County,Texas,18685,25.0,1,1,0,0,31.8778358,-97.6561014
Bowie County,Texas,93245,841.0,4,2,4,0,33.4198886,-94.4479626
Brazoria County,Texas,374264,357.0,4,2,2,1,29.18161,-95.4993375
Brazos County,Texas,229211,658.0,3,3,3,0,30.65215735,-96.38111441360184
Brewster County,Texas,9203,25.0,1,0,1,0,29.8462742,-103.2400734
Briscoe County,Texas,1546,0.0,0,0,0,0,34.479516100000005,-101.1875029
Brooks County,Texas,7093,0.0,0,0,0,0,26.9879856,-98.2071041
Brown County,Texas,37864,194.0,1,0,1,0,31.7525184,-98.9904722
Burleson County,Texas,18443,25.0,1,1,0,0,30.4764878,-96.6353488
Burnet County,Texas,48155,71.0,2,2,0,0,30.7763939,-98.1700016
Caldwell County,Texas,43664,59.0,1,1,1,0,29.829897100000004,-97.5959641
Calhoun County,Texas,21290,25.0,1,0,0,1,28.5031572,-96.6736551
Callahan County,Texas,13943,0.0,0,0,0,0,32.2810409,-99.3612437
Cameron County,Texas,423163,1519.0,4,2,7,2,26.1291189,-97.4134281
Camp County,Texas,13094,25.0,1,1,0,0,32.972312800000005,-94.9852858
Carson County,Texas,5926,0.0,0,0,0,0,35.36365629999999,-101.3353895
Cass County,Texas,30026,68.0,2,2,0,0,33.056085700000004,-94.3510366
Castro County,Texas,7530,17.0,1,0,0,1,34.495253600000005,-102.2592314
Chambers County,Texas,43837,39.0,2,0,1,1,29.7191125,-94.5412295
Cherokee County,Texas,52646,429.0,2,2,0,1,31.8390826,-95.1791849
Childress County,Texas,7306,39.0,1,0,0,1,34.49239179999999,-100.1985963
Clay County,Texas,10471,25.0,1,0,0,1,33.6856157,-98.2123296
Cochran County,Texas,2853,18.0,1,0,0,1,33.590509600000004,-102.805677
Coke County,Texas,3387,0.0,0,0,0,0,31.869522600000003,-100.5474369
Coleman County,Texas,8175,25.0,0,0,0,1,31.7766863,-99.4461098
Collin County,Texas,1034730,2623.0,11,6,22,0,33.160962899999994,-96.6060984
Collingsworth County,Texas,2920,16.0,1,0,1,0,34.94870170000001,-100.2669137
Colorado County,Texas,21493,103.0,3,1,2,0,29.6099609,-96.5478826
Comal County,Texas,156209,348.0,2,1,4,0,29.7979704,-98.2690787
Comanche County,Texas,13635,25.0,1,1,0,0,31.913017100000005,-98.527388
Concho County,Texas,2726,16.0,1,0,0,1,31.3102947,-99.8507578
Cooke County,Texas,41257,78.0,2,0,0,2,33.582486,-97.2055298
Coryell County,Texas,75951,25.0,1,0,0,1,31.3689333,-97.8184077
Cottle County,Texas,1398,0.0,0,0,0,0,34.057311799999994,-100.283259
Crane County,Texas,4797,25.0,1,0,0,1,31.4486118,-102.5163544
Crockett County,Texas,3464,0.0,0,0,0,0,30.6517377,-101.3766686
Crosby County,Texas,5737,25.0,1,1,0,0,33.5778818,-101.2855737
Culberson County,Texas,2171,14.0,1,0,1,0,31.4622625,-104.482834
Dallam County,Texas,7287,0.0,0,0,0,0,36.3127064,-102.616685
Dallas County,Texas,2635516,9417.0,25,12,43,5,32.762040500000005,-96.7790069
Dawson County,Texas,12728,22.0,1,0,0,1,32.7410762,-101.9576048
Deaf Smith County,Texas,18546,82.0,2,0,1,1,34.9323974,-102.5983118
Delta County,Texas,5331,0.0,0,0,0,0,33.3926893,-95.6749486
Denton County,Texas,887207,1516.0,7,0,18,0,33.1838787,-97.1413417
DeWitt County,Texas,20160,49.0,1,0,0,1,29.0931328,-97.3158457
Dickens County,Texas,2211,0.0,0,0,0,0,33.61700560000001,-100.7614115
Dimmit County,Texas,10124,48.0,1,1,0,0,28.382194899999995,-99.7178226
Donley County,Texas,3278,0.0,0,0,0,0,34.9315007,-100.8145306
Duval County,Texas,11157,0.0,0,0,0,0,27.6708701,-98.5121975
Eastland County,Texas,18360,52.0,1,0,0,1,32.2978594,-98.8630896
Ector County,Texas,166223,669.0,3,1,2,1,31.8941755,-102.5794339
Edwards County,Texas,1932,0.0,0,0,0,0,29.9116617,-100.3457636
Ellis County,Texas,184826,233.0,3,2,1,0,32.33478289999999,-96.7920233
El Paso County,Texas,839238,2813.0,10,1,14,3,31.8072184,-106.2230394
Erath County,Texas,42698,98.0,1,1,0,0,32.195485600000005,-98.2213499
Falls County,Texas,17297,36.0,0,1,0,0,31.2320941,-96.9262126
Fannin County,Texas,35514,25.0,1,0,1,1,33.5372542,-96.0902822
Fayette County,Texas,25346,65.0,1,1,0,0,29.8381635,-96.9559692
Fisher County,Texas,3830,14.0,1,0,0,1,32.7090882,-100.3811922
Floyd County,Texas,5712,25.0,1,0,0,1,34.0266015,-101.2765537
Foard County,Texas,1155,0.0,0,0,0,0,33.9502317,-99.7310158
Fort Bend County,Texas,811688,1105.0,4,3,8,1,29.511218,-95.7807348
Franklin County,Texas,10725,49.0,1,1,0,0,33.155212,-95.2255189
Freestone County,Texas,19717,37.0,1,1,0,0,31.6924428,-96.1629601
Frio County,Texas,20306,40.0,2,0,1,1,28.8352831,-99.1226618
Gaines County,Texas,21492,25.0,1,0,0,1,32.7044935,-102.6220553
Galveston County,Texas,342139,711.0,2,2,1,1,29.387225399999995,-94.992736
Garza County,Texas,6229,0.0,0,0,0,0,33.1414018,-101.287742
Gillespie County,Texas,26988,86.0,1,1,0,0,30.2954086,-98.9086643
Glasscock County,Texas,1409,0.0,0,0,0,0,31.8640224,-101.4811312
Goliad County,Texas,7658,0.0,0,0,0,0,28.6467776,-97.4379552
Gonzales County,Texas,20837,34.0,1,0,0,1,29.4436555,-97.5108636
Gray County,Texas,21886,115.0,1,0,1,0,35.3711816,-100.7892236
Grayson County,Texas,136212,602.0,3,2,6,0,33.5636114,-96.6702111
Gregg County,Texas,123945,846.0,4,1,5,0,32.4492408,-94.8532848
Grimes County,Texas,28880,25.0,1,1,0,0,30.5169334,-95.9943034
Guadalupe County,Texas,166847,125.0,1,0,0,1,29.6480061,-97.8279576
Hale County,Texas,33406,88.0,2,1,1,0,34.03212979999999,-101.8088827
Hall County,Texas,2964,0.0,0,0,0,0,34.503663700000004,-100.6536777
Hamilton County,Texas,8461,42.0,1,0,0,1,31.6429346,-97.9715967
Hansford County,Texas,5399,25.0,0,0,0,1,36.2563401,-101.3621472
Hardeman County,Texas,3933,45.0,0,0,0,2,34.25107070000001,-99.7322571
Hardin County,Texas,57602,0.0,0,0,1,0,30.3049642,-94.403904
Harris County,Texas,4713325,17209.0,43,27,75,5,29.8119769,-95.3741247
Harrison County,Texas,66553,149.0,1,1,0,0,32.5233959,-94.3982158
Hartley County,Texas,5576,21.0,0,0,0,1,35.8418438,-102.6145811
Haskell County,Texas,5658,25.0,1,0,0,1,33.1542164,-99.7199972
Hays County,Texas,230191,354.0,2,2,2,0,30.0447901,-98.0393127
Hemphill County,Texas,3819,26.0,1,0,0,1,35.82934760000001,-100.2564532
Henderson County,Texas,82737,117.0,1,1,0,0,32.182598,-95.7893178
Hidalgo County,Texas,868707,2386.0,8,2,14,0,26.3530256,-98.216445
Hill County,Texas,36649,165.0,2,0,2,0,31.9595085,-97.0881654
Hockley County,Texas,23021,48.0,1,1,0,0,33.5714311,-102.3110415
Hood County,Texas,61643,83.0,1,0,1,0,32.4107555,-97.828282
Hopkins County,Texas,37084,96.0,1,0,0,1,33.1368252,-95.5656578
Houston County,Texas,22968,25.0,1,1,0,0,31.3378465,-95.390805
Howard County,Texas,36664,350.0,2,0,1,2,32.3047833,-101.4271085
Hudspeth County,Texas,4886,0.0,0,0,0,0,31.5388627,-105.4752945
Hunt County,Texas,98594,271.0,2,0,1,2,33.1161567,-96.0808922
Hutchinson County,Texas,20938,50.0,1,0,2,0,35.81482360000001,-101.34844
Irion County,Texas,1536,0.0,0,0,0,0,31.2931196,-100.980073
Jack County,Texas,8935,58.0,2,0,1,1,33.2127019,-98.1639199
Jackson County,Texas,14760,25.0,1,0,0,1,28.9224028,-96.55561
Jasper County,Texas,35529,59.0,1,1,0,0,30.748525800000003,-94.000884
Jeff Davis County,Texas,2274,0.0,0,0,0,0,30.7018281,-104.1501698
Jefferson County,Texas,251565,1699.0,6,6,8,0,29.834772,-94.1704496
Jim Hogg County,Texas,5200,0.0,0,0,0,0,27.0065425,-98.7047316
Jim Wells County,Texas,40482,159.0,1,1,0,0,27.8067733,-98.1084601
Johnson County,Texas,175817,137.0,1,1,0,0,32.3766071,-97.3568623
Jones County,Texas,20083,95.0,2,0,0,3,32.7135946,-99.8606106
Karnes County,Texas,15601,25.0,1,0,0,1,28.8791858,-97.9062893
Kaufman County,Texas,136154,407.0,1,1,1,1,32.619916100000005,-96.2967512
Kendall County,Texas,47431,0.0,0,0,0,0,29.943885,-98.7258845
Kenedy County,Texas,404,0.0,0,0,0,0,26.9205171,-97.7461361
Kent County,Texas,762,0.0,0,0,0,0,33.1665316,-100.7846477
Kerr County,Texas,52600,326.0,2,1,0,2,30.045717,-99.3884839
Kimble County,Texas,4337,15.0,1,0,1,0,30.4744131,-99.8199792
King County,Texas,272,0.0,0,0,0,0,33.588178000000006,-100.2178972
Kinney County,Texas,3667,0.0,0,0,0,0,29.326416,-100.4165707
Kleberg County,Texas,30680,100.0,1,1,0,0,27.3983129,-97.7485096
Knox County,Texas,3664,28.0,0,0,0,1,33.5871385,-99.7073621
Lamar County,Texas,49859,393.0,3,1,2,0,33.6383552,-95.582343
Lamb County,Texas,12893,75.0,1,0,0,1,34.032166700000005,-102.3429233
Lampasas County,Texas,21428,25.0,1,1,0,0,31.1761363,-98.240563
La Salle County,Texas,7520,0.0,0,0,0,0,28.3391148,-99.0982257
Lavaca County,Texas,20154,50.0,2,1,0,1,29.3703333,-96.9334531
Lee County,Texas,17239,0.0,0,0,0,0,30.3031353,-96.9588587
Leon County,Texas,17404,0.0,0,0,0,0,31.2715127,-95.9953382
Liberty County,Texas,88219,136.0,1,0,3,0,30.085673600000003,-94.7856262
Limestone County,Texas,23437,79.0,0,0,1,1,31.5261854,-96.580617
Lipscomb County,Texas,3233,0.0,0,0,0,0,36.2695629,-100.2711772
Live Oak County,Texas,12207,0.0,0,0,0,0,28.267874600000006,-98.101923
Llano County,Texas,21795,30.0,1,1,0,0,30.6663312,-98.6970374
Loving County,Texas,169,0.0,0,0,0,0,31.8364044,-103.5663536
Lubbock County,Texas,310569,1563.0,5,4,5,1,33.583124100000006,-101.818598
Lynn County,Texas,5951,24.0,1,0,0,1,33.1474257,-101.812592
McCulloch County,Texas,7984,25.0,1,1,0,0,31.1699604,-99.3885277
McLennan County,Texas,256623,861.0,4,4,0,1,31.5487691,-97.2189254
McMullen County,Texas,743,0.0,0,0,0,0,28.3138785,-98.5527241
Madison County,Texas,14284,25.0,1,1,0,0,30.9551586,-95.9507234
Marion County,Texas,9854,0.0,0,0,0,0,32.7931661,-94.344488
Martin County,Texas,5771,43.0,1,1,0,1,32.2675039,-101.9190317
Mason County,Texas,4274,0.0,0,0,0,0,30.705029,-99.2233284
Matagorda County,Texas,36643,75.0,2,1,0,1,28.887982300000004,-96.0035095
Maverick County,Texas,58722,101.0,1,0,1,0,28.792861,-100.3110817
Medina County,Texas,51584,25.0,1,0,0,1,29.2836281,-99.1126826
Menard County,Texas,2138,0.0,0,0,0,0,30.8573562,-99.8320637
Midland County,Texas,176832,669.0,1,0,4,1,31.83688,-102.0103767
Milam County,Texas,24823,35.0,1,0,2,0,30.7626867,-96.9981706
Mills County,Texas,4873,0.0,0,0,0,0,31.4861082,-98.5527272
Mitchell County,Texas,8545,25.0,1,0,0,1,32.2898049,-100.9213003
Montague County,Texas,19818,87.0,2,0,1,1,33.6205753,-97.7215754
Montgomery County,Texas,607391,1530.0,5,3,11,1,30.301949,-95.5065944
Moore County,Texas,20940,25.0,0,0,0,1,35.8156121,-101.9104355
Morris County,Texas,12388,0.0,0,0,0,0,33.073863300000006,-94.7392197
Motley County,Texas,1200,0.0,0,0,0,0,34.0395459,-100.7744062
Nacogdoches County,Texas,65204,390.0,3,0,1,2,31.597050300000006,-94.5927451
Navarro County,Texas,50113,162.0,1,0,1,0,32.027952500000005,-96.4985456
Newton County,Texas,13595,0.0,0,0,0,0,30.8118989,-93.740504
Nolan County,Texas,14714,85.0,1,0,0,1,32.271930600000005,-100.3987748
